angle,rsp
95.5,-1.40425
96,-1.35256
96.5,-1.31177
97,-1.28301
97.5,-1.26727
98,-1.2654
98.5,-1.27811
99,-1.30602
99.5,-1.34963
100,-1.40934
100.5,-1.48544
101,-1.57815
101.5,-1.68752
102,-1.8135
102.5,-1.95587
103,-2.11423
103.5,-2.28791
104,-2.476
104.5,-2.67721
105,-2.88982
105.5,-3.1116
106,-3.33971
106.5,-3.57062
107,-3.80002
107.5,-4.02281
108,-4.23311
108.5,-4.42442
109,-4.58988
109.5,-4.72269
110,-4.8166
110.5,-4.86658
111,-4.86935
111.5,-4.82375
112,-4.73098
112.5,-4.59436
113,-4.41901
113.5,-4.21122
114,-3.97792
114.5,-3.72607
115,-3.46231
115.5,-3.19265
116,-2.92236
116.5,-2.65593
117,-2.39707
117.5,-2.14883
118,-1.91367
118.5,-1.69357
119,-1.49008
119.5,-1.30447
120,-1.13773
120.5,-0.990678
121,-0.863999
121.5,-0.758278
122,-0.674041
122.5,-0.611786
123,-0.572004
123.5,-0.555201
124,-0.56192
124.5,-0.592754
125,-0.648361
125.5,-0.729484
126,-0.836965
126.5,-0.971758
127,-1.13495
127.5,-1.32776
128,-1.55159
128.5,-1.808
129,-2.09875
129.5,-2.42579
130,-2.79123
130.5,-3.19735
131,-3.64645
131.5,-4.14073
132,-4.68192
132.5,-5.27069
133,-5.90561
133.5,-6.58132
134,-7.28562
134.5,-7.99504
135,-8.66933
135.5,-9.2473
136,-9.6504
136.5,-9.80207
137,-9.66052
137.5,-9.24171
138,-8.61007
138.5,-7.84659
139,-7.02162
139.5,-6.18472
140,-5.3663
140.5,-4.58297
141,-3.84264
141.5,-3.1481
142,-2.49928
142.5,-1.89465
143,-1.33196
143.5,-0.808702
144,-0.32233
144.5,0.129602
145,0.549392
145.5,0.939166
146,1.30088
146.5,1.63632
147,1.94712
147.5,2.2348
148,2.50074
148.5,2.74624
149,2.97251
149.5,3.18067
150,3.37182
150.5,3.54698
151,3.70715
151.5,3.85332
152,3.98644
152.5,4.10749
153,4.21741
153.5,4.31717
154,4.40777
154.5,4.49019
155,4.56545
155.5,4.63461
156,4.69871
156.5,4.75883
157,4.81607
157.5,4.87151
158,4.92624
158.5,4.98132
159,5.03777
159.5,5.09658
160,5.15866
160.5,5.22482
161,5.29577
161.5,5.37212
162,5.45432
162.5,5.54268
163,5.63736
163.5,5.73838
164,5.8456
164.5,5.95874
165,6.07739
165.5,6.20102
166,6.32903
166.5,6.46072
167,6.59533
167.5,6.73207
168,6.87013
168.5,7.00869
169,7.14695
169.5,7.28411
170,7.41942
170.5,7.55216
171,7.68165
171.5,7.80725
172,7.92839
172.5,8.04451
173,8.15514
173.5,8.25984
174,8.35819
174.5,8.44984
175,8.53449
175.5,8.61184
176,8.68165
176.5,8.74372
177,8.79786
177.5,8.84391
178,8.88176
178.5,8.9113
179,8.93246
179.5,8.94517
