angle,rsp
92,-9.09119
92.5,-9.21556
93,-9.33756
93.5,-9.44672
94,-9.52994
94.5,-9.57392
95,-9.56955
95.5,-9.51588
96,-9.42055
96.5,-9.29633
97,-9.15656
97.5,-9.01228
98,-8.87131
98.5,-8.73867
99,-8.61733
99.5,-8.50888
100,-8.41405
100.5,-8.33309
101,-8.26591
101.5,-8.21229
102,-8.17192
102.5,-8.14441
103,-8.12935
103.5,-8.12626
104,-8.13462
104.5,-8.15374
105,-8.18281
105.5,-8.22073
106,-8.26608
106.5,-8.31701
107,-8.37109
107.5,-8.42531
108,-8.47602
108.5,-8.51916
109,-8.55054
109.5,-8.56648
110,-8.56441
110.5,-8.54341
111,-8.50443
111.5,-8.45006
112,-8.38395
112.5,-8.31019
113,-8.23275
113.5,-8.15509
114,-8.08008
114.5,-8.00995
115,-7.94636
115.5,-7.8905
116,-7.8432
116.5,-7.805
117,-7.7762
117.5,-7.75692
118,-7.74712
118.5,-7.74659
119,-7.75494
119.5,-7.77159
120,-7.79568
120.5,-7.82604
121,-7.8611
121.5,-7.8988
122,-7.93656
122.5,-7.97128
123,-7.99945
123.5,-8.01741
124,-8.02179
124.5,-8.01001
125,-7.98076
125.5,-7.93429
126,-7.87231
126.5,-7.79764
127,-7.71375
127.5,-7.62418
128,-7.53224
128.5,-7.44076
129,-7.35206
129.5,-7.26794
130,-7.18977
130.5,-7.11855
131,-7.05502
131.5,-6.99968
132,-6.95291
132.5,-6.91498
133,-6.88606
133.5,-6.86628
134,-6.85571
134.5,-6.85441
135,-6.86236
135.5,-6.87951
136,-6.90573
136.5,-6.94075
137,-6.98415
137.5,-7.03526
138,-7.09301
138.5,-7.15587
139,-7.22161
139.5,-7.28716
140,-7.34845
140.5,-7.4005
141,-7.43767
141.5,-7.45441
142,-7.44627
142.5,-7.41097
143,-7.34904
143.5,-7.26364
144,-7.15972
144.5,-7.04291
145,-6.91858
145.5,-6.79132
146,-6.66472
146.5,-6.54144
147,-6.42339
147.5,-6.31183
148,-6.20763
148.5,-6.11131
149,-6.02322
149.5,-5.94356
150,-5.87245
150.5,-5.80996
151,-5.75617
151.5,-5.71115
152,-5.67497
152.5,-5.64777
153,-5.6297
153.5,-5.62096
154,-5.62181
154.5,-5.63254
155,-5.65353
155.5,-5.68518
156,-5.72794
156.5,-5.7823
157,-5.8487
157.5,-5.92749
158,-6.01876
158.5,-6.1221
159,-6.2361
159.5,-6.35767
160,-6.48091
160.5,-6.59575
161,-6.68705
161.5,-6.73579
162,-6.72434
162.5,-6.64444
163,-6.50195
163.5,-6.31344
164,-6.09809
164.5,-5.87185
165,-5.64553
165.5,-5.42561
166,-5.21548
166.5,-5.01671
167,-4.82976
167.5,-4.65451
168,-4.49055
168.5,-4.33733
169,-4.19428
169.5,-4.06081
170,-3.93638
170.5,-3.82047
171,-3.71265
171.5,-3.61249
172,-3.51962
172.5,-3.43371
173,-3.35448
173.5,-3.28167
174,-3.21503
174.5,-3.15439
175,-3.09955
175.5,-3.05035
176,-3.00668
176.5,-2.9684
177,-2.93541
177.5,-2.90764
178,-2.88501
178.5,-2.86747
179,-2.85497
179.5,-2.84748
